customerID,gender,SeniorCitizen,Partner,DependentsCount,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn
C102141,Female,1,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,62,91.04,5627.66,No
C102142,Female,1,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,44,98.33,4356.29,No
C102143,Female,0,No,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,47,91.83,4308.28,No
C102144,Male,1,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,38,59.41,2268.66,Yes
C102145,Male,0,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card,2,78.26,130.3,No
C102146,Male,1,Yes,3,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,59,65.5,3879.9,No
C102147,Female,0,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,40,80.23,3176.48,No
C102148,Female,0,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,12,77.05,963.34,No
C102149,Female,0,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,59,59.85,3544.84,No
C102150,Male,1,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,21,64.58,1351.83,Yes
C102151,Male,1,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,26,20.0,531.43,No
C102152,Female,1,Yes,0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46,99.9,4570.05,No
C102153,Female,1,Yes,1,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,20,83.93,1674.55,Yes
C102154,Female,0,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,0,20.0,34.9,Yes
C102155,Male,1,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,23,98.79,2283.63,Yes
C102156,Male,0,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,49,73.41,3596.94,No
C102157,Female,1,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,30,46.9,1413.31,No
C102158,Female,1,No,0,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51,44.24,2277.85,No
C102159,Male,0,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,5,54.35,286.21,Yes
C102160,Female,0,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer,18,47.05,809.33,No
C102161,Male,0,No,2,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,17,51.08,868.2,Yes
C102162,Male,0,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,4,126.02,504.45,No
C102163,Female,1,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46,86.13,3936.97,No
C102164,Female,0,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,15,136.08,2020.08,No
C102165,Female,1,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,34,81.77,2810.13,No
C102166,Male,0,No,2,No,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,71,92.38,6544.46,No
C102167,Female,1,Yes,1,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,17,48.58,817.39,No
C102168,Female,1,No,0,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,14,69.96,963.45,Yes
C102169,Female,1,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67,72.55,4869.12,No
C102170,Male,0,No,3,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,25,93.6,2345.59,No
C102171,Female,1,No,3,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,21,73.52,1582.69,No
C102172,Female,1,No,4,No,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,51,85.54,4351.81,No
C102173,Female,1,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,9,84.47,770.7,Yes
C102174,Male,1,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,27,65.91,1741.83,No
C102175,Female,1,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,14,62.83,851.26,No
C102176,Male,0,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,64,54.93,3542.15,No
C102177,Male,1,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,21,107.47,2278.97,Yes
C102178,Female,1,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40,65.93,2646.08,No
C102179,Male,0,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,37,84.87,3162.72,No
C102180,Female,1,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card,35,70.3,2438.99,No
C102181,Male,0,No,0,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,4,106.88,460.57,No
C102182,Female,0,No,2,Yes,No,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card,18,20.0,339.3,No
C102183,Female,1,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer,61,84.09,5135.97,No
C102184,Female,0,Yes,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,39,37.35,1512.09,Yes
C102185,Male,0,Yes,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,63,86.72,5445.72,No
C102186,Male,0,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,40,70.6,2850.97,Yes
C102187,Male,0,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,22,30.65,693.63,No
C102188,Male,1,No,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,24,85.13,2032.45,No
C102189,Female,1,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,55,81.73,4536.95,No
C102190,Male,1,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,17,68.06,1138.79,No
C102191,Male,1,Yes,0,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43,71.86,3089.25,No
C102192,Male,1,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,67,79.85,5362.78,No
C102193,Male,1,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,60,110.35,6619.09,No
C102194,Female,1,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,27,65.57,1832.56,No
C102195,Female,0,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,19,105.39,1977.25,No
C102196,Male,1,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,44,73.88,3283.08,No
C102197,Female,0,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,43,113.87,4851.16,No
C102198,Female,0,Yes,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,52,67.95,3475.58,Yes
C102199,Male,1,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,5,55.01,276.11,Yes
C102200,Male,1,Yes,0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,38,42.07,1613.4,No
C102201,Male,0,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,0,73.99,103.79,No
C102202,Male,0,No,4,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,71,51.2,3667.37,No
C102203,Male,0,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62,117.13,7266.06,No
C102204,Male,1,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53,48.86,2599.55,Yes
C102205,Female,1,No,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,21,54.3,1145.16,Yes
C102206,Male,0,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,53,92.43,4929.31,No
C102207,Female,1,Yes,4,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,32,110.57,3513.53,Yes
C102208,Male,0,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,46,96.93,4445.48,No
C102209,Male,0,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,16,106.76,1725.28,No
C102210,Female,0,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,34,72.59,2489.12,No
C102211,Female,0,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,63,73.02,4627.18,No
C102212,Female,0,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,13,135.35,1758.14,No
C102213,Male,0,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,27,125.71,3384.21,No
C102214,Male,1,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,20,96.43,1942.68,No
C102215,Male,0,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,12,108.2,1276.46,No
C102216,Male,1,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,28,100.76,2854.61,No
C102217,Female,1,No,0,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,43,38.82,1659.2,No
C102218,Male,1,Yes,0,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,3,73.81,215.9,Yes
C102219,Male,0,Yes,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,14,119.9,1693.63,No
C102220,Female,1,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,58,96.61,5588.85,No
C102221,Male,0,Yes,1,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,18,73.09,1292.63,Yes
C102222,Male,0,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,24,120.26,2909.3,No
C102223,Male,1,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,48,86.08,4110.98,No
C102224,Male,1,Yes,0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53,97.67,5181.71,No
C102225,Female,0,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,69,86.24,5950.99,No
C102226,Female,0,No,1,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,11,91.23,965.54,No
C102227,Female,1,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54,93.38,5021.59,No
C102228,Male,1,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,52,113.99,5934.57,No
C102229,Female,1,No,4,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,8,117.9,967.86,No
C102230,Female,0,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,63,61.47,3857.37,No
C102231,Male,1,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,22,85.67,1867.02,No
C102232,Female,1,No,4,Yes,No,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,30,113.13,3406.53,No
C102233,Male,0,Yes,3,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,57,71.05,4065.89,Yes
C102234,Female,0,Yes,3,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,37,35.73,1340.69,No
C102235,Female,0,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,19,47.74,911.48,No
C102236,Male,1,Yes,3,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer,23,49.81,1135.02,No
C102237,Male,1,Yes,2,No,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,53,61.25,3261.92,No
C102238,Male,0,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,52.61,682.25,Yes
C102239,Female,1,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,33,105.87,3507.13,No
C102240,Male,1,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,53,66.7,3524.72,No
C102241,Female,0,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,63,112.83,7104.09,No
C102242,Male,1,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,59,41.09,2435.02,Yes
C102243,Male,1,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,25,64.4,1568.86,No
C102244,Female,1,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,14,78.13,1120.59,No
C102245,Female,0,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,67,99.32,6653.43,No
C102246,Female,1,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,43,109.31,4643.97,No
C102247,Male,0,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,29,58.85,1710.03,No
C102248,Male,0,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,64,104.8,6698.53,No
C102249,Male,1,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,52,24.54,1255.23,Yes
C102250,Female,1,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34,101.14,3477.92,Yes
C102251,Female,0,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,34.77,503.52,No
C102252,Male,0,No,0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,5,88.4,438.84,No
C102253,Female,0,Yes,0,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,38,108.88,4138.53,No
C102254,Male,0,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card,8,101.62,818.3,No
C102255,Female,1,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,22,25.82,535.47,No
C102256,Female,1,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,49,61.58,3070.0,Yes
C102257,Female,1,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,0,96.51,97.4,No
C102258,Male,0,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71,95.65,6827.32,No
C102259,Female,1,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,31,83.28,2564.72,No
C102260,Male,0,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62,20.0,1251.74,Yes
C102261,Female,1,Yes,3,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,12,110.94,1307.61,No
C102262,Male,0,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,33,116.29,3779.94,No
C102263,Female,1,Yes,4,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69,79.91,5531.88,No
C102264,Male,0,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45,81.86,3687.6,No
C102265,Male,1,Yes,1,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,58,90.09,5214.61,No
C102266,Female,0,No,4,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,49,118.81,5754.19,No
C102267,Female,1,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53,82.52,4364.15,No
C102268,Male,0,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,26,69.26,1806.23,Yes
C102269,Female,1,No,4,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,32,86.45,2744.85,No
C102270,Male,1,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,3,74.67,226.65,No
C102271,Male,1,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,18,75.01,1337.49,No
C102272,Male,0,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,4,22.02,64.05,No
C102273,Male,1,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,23,90.68,2082.79,No
C102274,Male,0,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,52,110.14,5683.88,No
C102275,Male,0,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,105.61,1488.57,No
C102276,Male,0,Yes,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,34,103.53,3521.99,No
C102277,Male,0,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,39,73.41,2875.09,No
C102278,Male,0,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,11,79.37,895.64,No
C102279,Female,1,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,58,110.74,6417.87,No
C102280,Female,1,No,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,55,101.02,5502.34,No
C102281,Male,1,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,13,119.59,1549.54,No
C102282,Male,0,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,2,54.82,86.74,No
C102283,Female,0,No,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,0,54.63,83.28,No
C102284,Female,1,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,21,65.02,1358.0,No
C102285,Female,1,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,9,46.71,437.22,Yes
C102286,Female,0,No,2,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,1,35.36,64.58,No
C102287,Female,1,Yes,1,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,33,89.06,2924.03,No
C102288,Female,1,No,2,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,37,87.02,3221.25,No
C102289,Male,1,No,4,Yes,Yes,No,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,1,82.39,83.17,Yes
C102290,Male,0,Yes,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,43,85.61,3725.36,Yes
C102291,Male,0,Yes,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,29,31.09,926.93,No
C102292,Male,0,Yes,4,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,14,60.6,827.12,Yes
C102293,Female,0,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,8,66.2,517.39,Yes
C102294,Female,0,No,2,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54,76.46,4119.56,No
C102295,Female,0,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,7,31.21,202.22,No
C102296,Male,0,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,14,47.17,654.05,Yes
C102297,Male,0,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51,61.91,3146.81,No
C102298,Male,0,Yes,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,45,106.75,4804.48,No
C102299,Female,0,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,71,82.86,5880.76,No
C102300,Male,0,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,2,105.65,234.37,No
C102301,Male,1,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,14,71.33,983.38,Yes
C102302,Female,1,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47,75.03,3493.03,Yes
C102303,Female,0,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,16,89.97,1429.65,Yes
C102304,Female,0,Yes,3,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer,27,69.68,1869.1,No
C102305,Male,0,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer,21,56.26,1210.93,No
C102306,Male,0,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58,30.31,1774.89,Yes
C102307,Male,1,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,56,57.06,3221.32,No
C102308,Male,0,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58,100.09,5824.47,No
C102309,Female,0,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,36,112.82,4022.07,No
C102310,Male,1,No,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,35,51.81,1796.3,No
C102311,Male,1,No,2,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,41,22.99,912.62,Yes
C102312,Female,0,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,4,102.8,442.54,No
C102313,Male,0,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,39,77.08,3022.92,No
C102314,Male,1,No,3,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,19,34.59,665.18,Yes
C102315,Male,1,No,4,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,67,20.0,1328.63,Yes
C102316,Male,1,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,13,46.1,590.18,No
C102317,Male,0,Yes,2,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,2,61.11,105.02,Yes
C102318,Female,0,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69,40.45,2804.05,No
C102319,Female,1,Yes,3,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,11,95.76,1055.43,No
C102320,Male,1,Yes,4,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,37,50.62,1886.82,No
C102321,Male,1,Yes,1,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,27,75.37,2043.36,No
C102322,Male,1,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,19,146.2,2794.31,No
C102323,Female,1,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card,35,78.52,2758.53,No
C102324,Female,0,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,52,71.53,3741.6,Yes
C102325,Female,0,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,8,72.21,592.47,No
C102326,Male,1,Yes,2,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,47,95.07,4458.0,No
C102327,Male,1,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,64,91.35,5856.19,No
C102328,Male,0,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,20,44.89,903.99,No
C102329,Male,0,Yes,3,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card,48,62.67,3004.35,Yes
C102330,Male,0,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66,54.98,3628.33,Yes
